year,pfg_utly,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2019,Utility Patent Granted,61,361,1847,818726,813359,180,9.417,309,16.165,35239,3610,31629,0.444,4.333,24324,3689,20635,0.454,2.991,10915,1.342,5.981,6,8,15
2019,Utility Patent Granted,62,765,53698,3005152,2987538,5878,11.243,3048,5.830,215244,81190,134054,2.718,7.205,182461,63112,119349,2.113,6.107,32783,1.097,12.215,32,32,3136
2019,Utility Patent Granted,71,235,2334,162809,160572,364,16.542,97,4.408,16565,4582,11983,2.854,10.316,11988,2487,9501,1.549,7.466,4577,2.850,14.932,8,8,47
2019,Utility Patent Granted,72,609,22137,952818,949748,673,3.038,705,3.182,55185,22918,32267,2.413,5.810,49124,22961,26163,2.418,5.172,6061,0.638,10.345,36,36,389
2019,Utility Patent Granted,81,988,13947,290882,288933,444,3.176,513,3.669,22027,4573,17454,1.583,7.624,17766,7444,10322,2.576,6.149,4261,1.475,12.298,35,35,456
2020,No Utility Patent Granted,11,18028,18569,156894,155305,2017,10.831,2124,11.406,25237,8218,17019,5.292,16.250,21922,7364,14558,4.742,14.115,3315,2.135,28.231,1467,1467,5297
2020,No Utility Patent Granted,21,15794,19516,381938,396255,1688,8.504,2356,11.869,49845,17023,32822,4.296,12.579,78832,22940,55892,5.789,19.894,-28987,-7.315,25.158,1567,1636,12984
2020,No Utility Patent Granted,22,5603,12012,336420,334634,690,5.767,596,4.981,26307,6927,19380,2.070,7.861,22615,7218,15397,2.157,6.758,3692,1.103,13.516,240,243,2357
2020,No Utility Patent Granted,23,631821,644545,6804078,6733038,80139,12.498,73466,11.457,1080681,304352,776329,4.520,16.050,939074,281072,658002,4.175,13.947,141607,2.103,27.895,49998,50096,192044
2020,No Utility Patent Granted,31-33,215304,237464,6281201,6314169,15709,6.570,18983,7.939,581798,159354,422444,2.524,9.214,648043,182505,465538,2.890,10.263,-66245,-1.049,18.428,14074,14183,120178
2020,No Utility Patent Granted,42,248846,315937,4330644,4342651,21726,6.817,27227,8.543,444343,131548,312795,3.029,10.232,468033,150803,317230,3.473,10.778,-23690,-0.546,20.464,19061,19537,93666
2020,No Utility Patent Granted,44-45,565732,843015,11880928,11909849,64862,7.652,74087,8.741,1180564,388794,791770,3.264,9.913,1231144,438553,792591,3.682,10.337,-50580,-0.425,19.825,49300,52749,252117
2020,No Utility Patent Granted,48-49,168220,202488,3741225,3691496,27951,13.828,27250,13.481,572935,241925,331010,6.554,15.520,471603,174324,297279,4.722,12.775,101332,2.745,25.551,18007,18234,90925
2020,No Utility Patent Granted,51,67814,92092,1422637,1428831,11057,12.067,10140,11.066,197197,72954,124243,5.106,13.801,208270,70684,137586,4.947,14.576,-11073,-0.775,27.603,6689,7007,49842
2020,No Utility Patent Granted,52,211655,362866,4229663,4186118,29858,8.243,28551,7.882,525243,163010,362233,3.894,12.547,436728,148013,288715,3.536,10.433,88515,2.114,20.866,14920,15770,65804
2020,No Utility Patent Granted,53,270103,335537,1959244,1943922,41748,12.561,35382,10.646,298462,125965,172497,6.480,15.354,269174,111769,157405,5.750,13.847,29288,1.507,27.694,22080,22381,66076
2020,No Utility Patent Granted,54,692541,746225,6710285,6625964,92195,12.437,82284,11.100,987765,333984,653781,5.041,14.907,816681,319879,496802,4.828,12.325,171084,2.582,24.651,58287,58768,224261
2020,No Utility Patent Granted,55,22322,36887,1837990,1826054,1920,5.191,2118,5.726,254105,63100,191005,3.456,13.916,229954,62550,167404,3.425,12.593,24151,1.323,25.186,668,712,13500
2020,No Utility Patent Granted,56,297668,353896,10110905,10152416,44715,12.733,39269,11.182,1679761,586040,1093721,5.772,16.545,1774821,490894,1283927,4.835,17.482,-95060,-0.936,33.091,25959,26123,219214
2020,No Utility Patent Granted,61,87202,97116,2938773,2937180,10134,10.519,8574,8.900,240187,68874,171313,2.345,8.177,236996,57327,179669,1.952,8.069,3191,0.109,16.138,6017,6082,39782
2020,No Utility Patent Granted,62,606257,813855,18071984,17925343,72342,8.945,62077,7.676,1935756,632617,1303139,3.529,10.799,1643424,542116,1101308,3.024,9.168,292332,1.631,18.336,40815,41990,314555
2020,No Utility Patent Granted,71,109086,121018,2297066,2299669,16253,13.579,13593,11.357,299590,113571,186019,4.939,13.028,304507,87978,216529,3.826,13.241,-4917,-0.214,26.055,9530,9632,64197
2020,No Utility Patent Granted,72,489972,658690,13262363,13363574,66724,10.152,63901,9.722,1778352,863766,914586,6.464,13.307,1974824,671307,1303517,5.023,14.778,-196472,-1.470,26.615,46366,47945,469367
2020,No Utility Patent Granted,81,644812,698128,5310918,5329517,58113,8.310,60467,8.647,629717,221746,407971,4.161,11.816,665792,231137,434655,4.337,12.493,-36075,-0.677,23.631,40610,41015,154146
2020,Utility Patent Granted,11,64,221,9607,9619,14,6.250,20,8.929,1110,296,814,3.077,11.540,1117,409,708,4.252,11.613,-7,-0.073,23.081,3,3,19
2020,Utility Patent Granted,21,290,2806,197501,205508,191,6.666,310,10.818,22795,6196,16599,3.015,11.092,38883,14556,24327,7.083,18.920,-16088,-7.828,22.184,9,10,281
2020,Utility Patent Granted,22,104,6671,300525,304825,237,3.573,161,2.427,12697,3087,9610,1.013,4.165,21118,2457,18661,0.806,6.928,-8421,-2.763,8.331,D,D,D
2020,Utility Patent Granted,23,954,4206,381337,382251,279,6.711,182,4.378,43807,9224,34583,2.413,11.460,45694,4393,41301,1.149,11.954,-1887,-0.494,22.921,44,46,359
2020,Utility Patent Granted,31-33,8521,30905,5679201,5696432,921,2.954,1475,4.730,395208,57304,337904,1.006,6.938,430854,74040,356814,1.300,7.564,-35646,-0.626,13.876,280,287,7510
2020,Utility Patent Granted,42,5837,49193,1801281,1810957,1930,3.895,2634,5.316,168711,36076,132635,1.992,9.316,191135,79373,111762,4.383,10.554,-22424,-1.238,18.632,223,232,4350
2020,Utility Patent Granted,44-45,1554,128970,3932946,3861289,7172,5.547,7838,6.062,383942,175799,208143,4.553,9.943,239302,76867,162435,1.991,6.197,144640,3.746,12.395,83,85,975
2020,Utility Patent Granted,48-49,1059,19294,1965086,1913563,1803,9.495,1194,6.288,216665,84945,131720,4.439,11.323,113739,49313,64426,2.577,5.944,102926,5.379,11.888,14,14,131
2020,Utility Patent Granted,51,2172,53190,2080359,2080574,3451,6.496,3313,6.237,247504,70518,176986,3.389,11.896,246426,73987,172439,3.556,11.844,1078,0.052,23.688,146,167,5439
2020,Utility Patent Granted,52,740,82095,2409680,2401620,3481,4.172,6182,7.408,264345,60542,203803,2.521,11.007,246177,59258,186919,2.467,10.250,18168,0.756,20.501,14,18,423
2020,Utility Patent Granted,53,738,32783,319283,317159,1751,5.351,1630,4.981,40280,12943,27337,4.081,12.700,35548,12212,23336,3.850,11.208,4732,1.492,22.417,30,62,227
2020,Utility Patent Granted,54,8745,59270,2791334,2754385,3596,6.076,3420,5.779,378954,121242,257712,4.402,13.758,306917,104008,202909,3.776,11.143,72037,2.615,22.286,614,656,12675
2020,Utility Patent Granted,55,2740,14081,1699067,1687050,867,6.083,1213,8.510,212374,61650,150724,3.654,12.588,187042,51029,136013,3.025,11.087,25332,1.502,22.174,13,16,244
2020,Utility Patent Granted,56,1255,18118,1544219,1546679,1496,8.335,1156,6.441,120435,29182,91253,1.887,7.787,125953,35153,90800,2.273,8.143,-5518,-0.357,15.573,36,36,513
2020,Utility Patent Granted,61,372,2245,817870,813792,371,17.484,125,5.891,38802,7646,31156,0.940,4.768,30759,2559,28200,0.314,3.780,8043,0.988,7.559,9,14,162
2020,Utility Patent Granted,62,839,53587,3133074,3102622,3174,5.922,3195,5.961,246984,62845,184139,2.026,7.960,184497,41378,143119,1.334,5.946,62487,2.014,11.893,48,56,755
2020,Utility Patent Granted,71,230,2361,177760,174376,279,11.875,256,10.896,25747,12498,13249,7.167,14.765,18939,3414,15525,1.958,10.861,6808,3.904,21.722,16,16,71
2020,Utility Patent Granted,72,587,21951,1124724,1071814,616,2.818,428,1.958,152891,20036,132855,1.869,14.265,48636,16116,32520,1.504,4.538,104255,9.727,9.075,36,43,642
2020,Utility Patent Granted,81,1008,14945,307236,295822,2297,15.835,1418,9.776,55882,23286,32596,7.872,18.890,32457,14629,17828,4.945,10.972,23425,7.919,21.944,27,28,133
2021,No Utility Patent Granted,11,18520,19070,155156,155978,2381,12.651,1883,10.005,24300,10172,14128,6.521,15.579,25826,7434,18392,4.766,16.558,-1526,-0.978,31.158,1405,1405,5605
2021,No Utility Patent Granted,21,14792,18779,319806,351714,1435,7.433,2489,12.892,32757,13370,19387,3.801,9.314,96262,22529,73733,6.405,27.369,-63505,-18.056,18.627,1634,1697,12472
2021,No Utility Patent Granted,22,5791,12168,329032,329070,760,6.291,587,4.859,24972,7766,17206,2.360,7.589,25234,7689,17545,2.337,7.668,-262,-0.080,15.177,269,273,1723
2021,No Utility Patent Granted,23,649393,662850,6719545,6757921,89090,13.636,70047,10.722,986118,321557,664561,4.758,14.592,1060546,249424,811122,3.691,15.693,-74428,-1.101,29.184,49098,49179,171624
2021,No Utility Patent Granted,31-33,211925,234296,5971370,6071568,17267,7.339,19207,8.164,572044,165138,406906,2.720,9.422,771775,167641,604134,2.761,12.711,-199731,-3.290,18.843,13603,13759,103811
2021,No Utility Patent Granted,42,245692,314231,4129359,4217020,24493,7.765,26886,8.524,392006,127849,264157,3.032,9.296,567467,144908,422559,3.436,13.457,-175461,-4.161,18.592,18103,18728,92150
2021,No Utility Patent Granted,44-45,568125,833445,11588778,11637585,76603,9.176,79386,9.509,1313961,437534,876427,3.760,11.291,1411431,438995,972436,3.772,12.128,-97470,-0.838,22.581,46420,53150,261884
2021,No Utility Patent Granted,48-49,180384,213984,3734123,3705288,38241,18.423,25416,12.244,664876,284560,380316,7.680,17.944,598921,159896,439025,4.315,16.164,65955,1.780,32.328,16984,17271,87175
2021,No Utility Patent Granted,51,69640,93078,1316179,1362413,12255,13.209,11661,12.568,177757,66672,111085,4.894,13.047,270578,76187,194391,5.592,19.860,-92821,-6.813,26.094,6758,7097,43086
2021,No Utility Patent Granted,52,214876,364082,4258790,4225284,34385,9.456,33461,9.202,621070,211743,409327,5.011,14.699,551138,208292,342846,4.930,13.044,69932,1.655,26.088,15295,15934,63999
2021,No Utility Patent Granted,53,281889,343131,1860259,1887885,49783,14.812,35712,10.626,275794,138290,137504,7.325,14.609,333066,110856,222210,5.872,17.642,-57272,-3.034,29.217,23628,23979,69457
2021,No Utility Patent Granted,54,707402,763569,6686823,6662320,103210,13.678,85217,11.293,1032412,379283,653129,5.693,15.496,982373,328883,653490,4.936,14.745,50039,0.751,29.490,61846,62400,229939
2021,No Utility Patent Granted,55,22059,36510,1755438,1778764,2726,7.466,2731,7.480,233654,59741,173913,3.359,13.136,279142,57076,222066,3.209,15.693,-45488,-2.557,26.272,795,925,17458
2021,No Utility Patent Granted,56,302758,359928,9979111,10033208,50811,14.274,42898,12.051,1658451,452660,1205791,4.512,16.530,1762056,377738,1384318,3.765,17.562,-103605,-1.033,33.059,27472,27698,190392
2021,No Utility Patent Granted,61,86554,96387,2702118,2838033,10788,11.146,11594,11.979,197646,61663,135983,2.173,6.964,468691,70167,398524,2.472,16.515,-271045,-9.550,13.928,7703,7850,44842
2021,No Utility Patent Granted,62,612634,827659,17691118,17960312,79472,9.685,65323,7.961,1727810,629765,1098045,3.506,9.620,2268370,516005,1752365,2.873,12.630,-540560,-3.010,19.240,43298,44816,292325
2021,No Utility Patent Granted,71,106720,118402,1692692,1989910,16379,13.662,19356,16.145,191331,84890,106441,4.266,9.615,784510,131833,652677,6.625,39.424,-593179,-29.809,19.230,12003,12161,75750
2021,No Utility Patent Granted,72,482855,652810,11318013,12305297,69079,10.524,76204,11.610,1496699,758670,738029,6.165,12.163,3480718,841628,2639090,6.840,28.286,-1984019,-16.123,24.326,47491,49163,474963
2021,No Utility Patent Granted,81,642445,695733,4855226,5084086,67205,9.644,69441,9.965,549464,235281,314183,4.628,10.808,1007747,247392,760355,4.866,19.822,-458283,-9.014,21.615,45213,46829,160846
2021,Utility Patent Granted,11,60,233,9379,9585,5,2.096,16,6.709,1106,92,1014,0.960,11.539,1513,61,1452,0.636,15.786,-407,-4.246,23.079,4,4,16
2021,Utility Patent Granted,21,277,2309,154391,173158,95,3.992,236,9.918,9204,3181,6023,1.837,5.315,46621,7750,38871,4.476,26.924,-37417,-21.609,10.631,10,31,1844
2021,Utility Patent Granted,22,111,6958,302787,304667,498,7.250,320,4.659,16454,2833,13621,0.930,5.401,19734,3527,16207,1.158,6.477,-3280,-1.077,10.801,5,5,43
2021,Utility Patent Granted,23,983,4397,366229,374295,468,10.601,503,11.394,51511,13593,37918,3.632,13.762,67198,13275,53923,3.547,17.953,-15687,-4.191,27.524,47,47,583
2021,Utility Patent Granted,31-33,8478,31102,5687217,5738452,984,3.141,1439,4.593,415552,69668,345884,1.214,7.242,517436,91488,425948,1.594,9.017,-101884,-1.775,14.483,272,287,10789
2021,Utility Patent Granted,42,5831,48260,1785625,1811820,1914,3.922,3000,6.147,189691,51406,138285,2.837,10.470,240989,69612,171377,3.842,13.301,-51298,-2.831,20.939,213,231,4543
2021,Utility Patent Granted,44-45,1622,129369,3962508,4040482,3747,2.839,9007,6.824,272627,64735,207892,1.602,6.747,436700,95664,341036,2.368,10.808,-164073,-4.061,13.495,84,153,906
2021,Utility Patent Granted,48-49,1085,21349,1972133,2000743,2001,9.503,1414,6.716,134490,55557,78933,2.777,6.722,195871,30163,165708,1.508,9.790,-61381,-3.068,13.444,19,50,561
2021,Utility Patent Granted,51,2259,50417,2010697,2048326,4686,9.045,7468,14.415,271121,78963,192158,3.855,13.236,343875,100618,243257,4.912,16.788,-72754,-3.552,26.472,145,153,6139
2021,Utility Patent Granted,52,751,81989,2423863,2433388,6320,7.736,5731,7.015,272344,74284,198060,3.053,11.192,291335,82054,209281,3.372,11.972,-18991,-0.780,22.384,19,19,813
2021,Utility Patent Granted,53,757,35824,325242,344890,3201,8.572,6237,16.702,48144,18528,29616,5.372,13.959,89275,22964,66311,6.658,25.885,-41131,-11.926,27.919,22,24,236
2021,Utility Patent Granted,54,9145,57093,2808123,2830148,2747,4.686,5806,9.904,319917,86422,233495,3.054,11.304,364524,133995,230529,4.735,12.880,-44607,-1.576,22.608,592,622,11078
2021,Utility Patent Granted,55,2706,13670,1707447,1729703,1095,7.856,1632,11.709,221484,42260,179224,2.443,12.805,264521,74155,190366,4.287,15.293,-43037,-2.488,25.609,23,26,981
2021,Utility Patent Granted,56,1315,20982,1553331,1586479,2509,11.998,2368,11.324,172702,100977,71725,6.365,10.886,238042,55394,182648,3.492,15.004,-65340,-4.119,21.772,39,39,565
2021,Utility Patent Granted,61,379,2176,730121,757645,108,4.829,229,10.239,21704,5901,15803,0.779,2.865,77191,5731,71460,0.756,10.188,-55487,-7.324,5.729,16,44,738
2021,Utility Patent Granted,62,860,55469,3009552,3011333,6218,11.447,3917,7.211,269507,101788,167719,3.380,8.950,272749,64937,207812,2.156,9.057,-3242,-0.108,17.900,43,71,1228
2021,Utility Patent Granted,71,226,2320,140481,165801,130,5.381,322,13.328,7724,2862,4862,1.726,4.659,57898,4089,53809,2.466,34.920,-50174,-30.262,9.317,15,15,41
2021,Utility Patent Granted,72,601,21173,847852,975129,618,2.914,692,3.263,27796,14188,13608,1.455,2.850,280181,18010,262171,1.847,28.733,-252385,-25.882,5.701,41,66,979
2021,Utility Patent Granted,81,1027,14113,272435,287930,896,6.210,1525,10.570,22508,11435,11073,3.971,7.817,53925,11672,42253,4.054,18.729,-31417,-10.911,15.634,39,47,171
2022,No Utility Patent Granted,11,18479,19013,155260,153708,2292,12.081,2210,11.649,29047,9493,19554,6.176,18.898,26047,8874,17173,5.773,16.946,3000,1.952,33.892,1795,1827,6007
2022,No Utility Patent Granted,21,14971,18730,351774,340078,1922,10.207,2124,11.279,68055,17615,50440,5.180,20.012,44280,19307,24973,5.677,13.021,23775,6.991,26.041,1446,1513,11641
2022,No Utility Patent Granted,22,5967,11844,303456,299106,905,7.721,661,5.639,32594,12223,20371,4.087,10.897,23780,5173,18607,1.729,7.950,8814,2.947,15.901,306,330,1886
2022,No Utility Patent Granted,23,668842,683004,7006999,6864280,94229,14.012,73242,10.891,1211372,338962,872410,4.938,17.647,923435,299556,623879,4.364,13.453,287937,4.195,26.906,60303,60432,229081
2022,No Utility Patent Granted,31-33,214182,237674,6312318,6178135,19680,8.317,17567,7.424,811863,170134,641729,2.754,13.141,544103,172093,372010,2.786,8.807,267760,4.334,17.614,14058,14206,112672
2022,No Utility Patent Granted,42,245929,317255,4291641,4212829,26007,8.190,26559,8.364,616736,158634,458102,3.765,14.639,458176,186289,271887,4.422,10.876,158560,3.764,21.751,18853,19825,109106
2022,No Utility Patent Granted,44-45,577012,843006,11878488,11747560,83898,10.020,72567,8.666,1552682,486447,1066235,4.141,13.217,1280821,475551,805270,4.048,10.903,271861,2.314,21.806,49048,52222,253123
2022,No Utility Patent Granted,48-49,196642,232036,4167064,3983290,43917,19.643,26998,12.076,821473,242014,579459,6.076,20.623,450679,166237,284442,4.173,11.314,370794,9.309,22.628,21417,21903,110480
2022,No Utility Patent Granted,51,71554,94800,1414904,1362504,14006,14.953,11737,12.531,313607,86956,226651,6.382,23.017,213124,89373,123751,6.559,15.642,100483,7.375,31.284,8180,8777,56326
2022,No Utility Patent Granted,52,215669,362831,4304640,4256697,33320,9.172,34200,9.414,675733,231688,444045,5.443,15.875,578350,256919,321431,6.036,13.587,97383,2.288,27.174,18496,19450,86443
2022,No Utility Patent Granted,53,292556,352921,1972623,1911693,50889,14.654,39604,11.404,379963,145991,233972,7.637,19.876,257248,122499,134749,6.408,13.457,122715,6.419,26.913,29698,30889,88166
2022,No Utility Patent Granted,54,717379,775650,7124945,6864495,104195,13.541,91849,11.937,1402705,414700,988005,6.041,20.434,882965,396399,486566,5.775,12.863,519740,7.571,25.726,74973,75809,283925
2022,No Utility Patent Granted,55,21628,35571,1835246,1782032,2311,6.438,2959,8.243,338803,51911,286892,2.913,19.012,232506,69769,162737,3.915,13.047,106297,5.965,26.094,930,963,12058
2022,No Utility Patent Granted,56,312302,365945,10656511,10304031,50168,13.835,43521,12.002,2219695,484353,1735342,4.701,21.542,1508365,497314,1011051,4.826,14.639,711330,6.903,29.277,31430,31860,235024
2022,No Utility Patent Granted,61,90602,100227,2897074,2792880,12423,12.627,8739,8.882,382453,64721,317732,2.317,13.694,174862,53996,120866,1.933,6.261,207591,7.433,12.522,6620,6791,36777
2022,No Utility Patent Granted,62,620619,834601,17971445,17772233,80953,9.774,68188,8.233,2347944,678708,1669236,3.819,13.211,1942673,616657,1326016,3.470,10.931,405271,2.280,21.862,47920,50035,365383
2022,No Utility Patent Granted,71,114355,126094,2115417,1899907,20960,17.152,13180,10.785,595046,120757,474289,6.356,31.320,165823,68001,97822,3.579,8.728,429223,22.592,17.456,10603,10705,51494
2022,No Utility Patent Granted,72,505237,677029,12792039,12019066,81456,12.251,57150,8.596,2918687,962824,1955863,8.011,24.284,1368322,540975,827347,4.501,11.385,1550365,12.899,22.769,42403,44386,374609
2022,No Utility Patent Granted,81,658725,713486,5203387,5037249,75807,10.754,58621,8.316,909496,267426,642070,5.309,18.055,577477,230186,347291,4.570,11.464,332019,6.591,22.928,46190,47049,171041
2022,Utility Patent Granted,11,62,252,11550,11039,20,8.081,11,4.444,1734,543,1191,4.919,15.708,714,56,658,0.507,6.468,1020,9.240,12.936,D,D,D
2022,Utility Patent Granted,21,257,2280,154186,152387,124,5.316,229,9.818,19917,2633,17284,1.728,13.070,16441,6188,10253,4.061,10.789,3476,2.281,21.578,14,15,282
2022,Utility Patent Granted,22,117,7697,341935,340475,613,8.010,525,6.860,37711,7071,30640,2.077,11.076,35075,11421,23654,3.354,10.302,2636,0.774,20.604,D,D,D
2022,Utility Patent Granted,23,994,4685,351284,353015,421,8.973,435,9.271,53388,19103,34285,5.411,15.123,58260,14387,43873,4.075,16.504,-4872,-1.380,30.247,56,64,777
2022,Utility Patent Granted,31-33,8244,30508,5837941,5753380,1188,3.856,1787,5.801,577861,100563,477298,1.748,10.044,410016,107764,302252,1.873,7.127,167845,2.917,14.253,282,289,7727
