NAICS,IndustryTitle,Basis,year,tfp_pct_change,tfp_index_2017
3365,Railroad rolling stock manufacturing,All workers,1989.0,1.2,83.97
3365,Railroad rolling stock manufacturing,All workers,1990.0,-0.3,83.736
3365,Railroad rolling stock manufacturing,All workers,1991.0,0.1,83.798
3365,Railroad rolling stock manufacturing,All workers,1992.0,0.2,83.994
3365,Railroad rolling stock manufacturing,All workers,1993.0,0.7,84.611
3365,Railroad rolling stock manufacturing,All workers,1994.0,1.5,85.875
3365,Railroad rolling stock manufacturing,All workers,1995.0,-3.6,82.826
3365,Railroad rolling stock manufacturing,All workers,1996.0,2.3,84.74
3365,Railroad rolling stock manufacturing,All workers,1997.0,9.5,92.783
3365,Railroad rolling stock manufacturing,All workers,1998.0,2.6,95.2
3365,Railroad rolling stock manufacturing,All workers,1999.0,4.9,99.864
3365,Railroad rolling stock manufacturing,All workers,2000.0,2.1,101.956
3365,Railroad rolling stock manufacturing,All workers,2001.0,-0.6,101.388
3365,Railroad rolling stock manufacturing,All workers,2002.0,6.2,107.718
3365,Railroad rolling stock manufacturing,All workers,2003.0,-8.9,98.104
3365,Railroad rolling stock manufacturing,All workers,2004.0,2.4,100.42
3365,Railroad rolling stock manufacturing,All workers,2005.0,-7.3,93.088
3365,Railroad rolling stock manufacturing,All workers,2006.0,3.2,96.038
3365,Railroad rolling stock manufacturing,All workers,2007.0,-5.0,91.21
3365,Railroad rolling stock manufacturing,All workers,2008.0,10.3,100.593
3365,Railroad rolling stock manufacturing,All workers,2009.0,-3.7,96.882
3365,Railroad rolling stock manufacturing,All workers,2010.0,13.0,109.497
3365,Railroad rolling stock manufacturing,All workers,2011.0,5.0,114.931
3365,Railroad rolling stock manufacturing,All workers,2012.0,-3.6,110.847
3365,Railroad rolling stock manufacturing,All workers,2013.0,0.0,110.819
3365,Railroad rolling stock manufacturing,All workers,2014.0,-2.1,108.527
3365,Railroad rolling stock manufacturing,All workers,2015.0,-10.6,97.011
3365,Railroad rolling stock manufacturing,All workers,2016.0,-6.4,90.759
3365,Railroad rolling stock manufacturing,All workers,2017.0,10.2,100.0
3365,Railroad rolling stock manufacturing,All workers,2018.0,-1.2,98.827
3365,Railroad rolling stock manufacturing,All workers,2019.0,-0.7,98.091
3365,Railroad rolling stock manufacturing,All workers,2020.0,-4.8,93.346
3365,Railroad rolling stock manufacturing,All workers,2021.0,12.7,105.21
3365,Railroad rolling stock manufacturing,All workers,1987,N.A.,81.163
3365,Railroad rolling stock manufacturing,All workers,2022,N.A.,N.A.
3365,Railroad rolling stock manufacturing,All workers,2023,N.A.,N.A.
3365,Railroad rolling stock manufacturing,All workers,2024,N.A.,N.A.
3365,Railroad rolling stock manufacturing,All workers,Digit,4-Digit,4-Digit
3365,Railroad rolling stock manufacturing,All workers,Sector,Manufacturing,Manufacturing
3366,Ship and boat building,All workers,1988.0,-0.6,87.695
3366,Ship and boat building,All workers,1989.0,-1.8,86.139
3366,Ship and boat building,All workers,1990.0,3.2,88.926
3366,Ship and boat building,All workers,1991.0,-3.4,85.872
3366,Ship and boat building,All workers,1992.0,4.4,89.629
3366,Ship and boat building,All workers,1993.0,-0.6,89.105
3366,Ship and boat building,All workers,1994.0,-0.8,88.411
3366,Ship and boat building,All workers,1995.0,-0.9,87.604
3366,Ship and boat building,All workers,1996.0,-2.8,85.172
3366,Ship and boat building,All workers,1997.0,5.6,89.974
3366,Ship and boat building,All workers,1998.0,0.6,90.519
3366,Ship and boat building,All workers,1999.0,-1.1,89.536
3366,Ship and boat building,All workers,2000.0,-2.3,87.492
3366,Ship and boat building,All workers,2001.0,-0.8,86.823
3366,Ship and boat building,All workers,2002.0,5.2,91.371
3366,Ship and boat building,All workers,2003.0,-0.8,90.68
3366,Ship and boat building,All workers,2004.0,-2.3,88.596
3366,Ship and boat building,All workers,2005.0,-5.4,83.774
3366,Ship and boat building,All workers,2006.0,0.6,84.256
3366,Ship and boat building,All workers,2007.0,-1.3,83.162
3366,Ship and boat building,All workers,2008.0,3.5,86.059
3366,Ship and boat building,All workers,2009.0,5.9,91.095
3366,Ship and boat building,All workers,2010.0,2.7,93.595
3366,Ship and boat building,All workers,2011.0,4.7,98.008
3366,Ship and boat building,All workers,2012.0,1.4,99.336
3366,Ship and boat building,All workers,2013.0,-0.4,98.985
3366,Ship and boat building,All workers,2014.0,-1.7,97.258
3366,Ship and boat building,All workers,2015.0,2.7,99.838
3366,Ship and boat building,All workers,2016.0,2.9,102.737
3366,Ship and boat building,All workers,2017.0,-2.7,100.0
3366,Ship and boat building,All workers,2018.0,1.2,101.185
3366,Ship and boat building,All workers,2019.0,2.2,103.385
3366,Ship and boat building,All workers,2020.0,1.4,104.825
3366,Ship and boat building,All workers,2021.0,7.4,112.555
3366,Ship and boat building,All workers,1987,N.A.,88.183
3366,Ship and boat building,All workers,2022,N.A.,N.A.
3366,Ship and boat building,All workers,2023,N.A.,N.A.
3366,Ship and boat building,All workers,2024,N.A.,N.A.
3366,Ship and boat building,All workers,Digit,4-Digit,4-Digit
3366,Ship and boat building,All workers,Sector,Manufacturing,Manufacturing
3369,Other transportation equipment,All workers,1988.0,2.1,63.195
3369,Other transportation equipment,All workers,1989.0,-3.2,61.158
3369,Other transportation equipment,All workers,1990.0,-3.0,59.303
3369,Other transportation equipment,All workers,1991.0,1.9,60.404
3369,Other transportation equipment,All workers,1992.0,20.3,72.652
3369,Other transportation equipment,All workers,1993.0,8.5,78.859
3369,Other transportation equipment,All workers,1994.0,-4.7,75.156
3369,Other transportation equipment,All workers,1995.0,4.9,78.826
3369,Other transportation equipment,All workers,1996.0,1.7,80.163
3369,Other transportation equipment,All workers,1997.0,-2.6,78.044
3369,Other transportation equipment,All workers,1998.0,0.1,78.132
3369,Other transportation equipment,All workers,1999.0,-3.2,75.607
3369,Other transportation equipment,All workers,2000.0,0.2,75.768
3369,Other transportation equipment,All workers,2001.0,0.8,76.402
3369,Other transportation equipment,All workers,2002.0,5.2,80.351
3369,Other transportation equipment,All workers,2003.0,-2.2,78.619
3369,Other transportation equipment,All workers,2004.0,2.7,80.721
3369,Other transportation equipment,All workers,2005.0,3.8,83.773
3369,Other transportation equipment,All workers,2006.0,4.5,87.522
3369,Other transportation equipment,All workers,2007.0,25.6,109.917
3369,Other transportation equipment,All workers,2008.0,2.9,113.156
3369,Other transportation equipment,All workers,2009.0,-15.4,95.756
3369,Other transportation equipment,All workers,2010.0,3.4,99.038
3369,Other transportation equipment,All workers,2011.0,10.6,109.515
3369,Other transportation equipment,All workers,2012.0,-11.4,97.059
3369,Other transportation equipment,All workers,2013.0,3.4,100.331
3369,Other transportation equipment,All workers,2014.0,-5.3,95.001
3369,Other transportation equipment,All workers,2015.0,-1.5,93.563
3369,Other transportation equipment,All workers,2016.0,-0.3,93.317
3369,Other transportation equipment,All workers,2017.0,7.2,100.0
3369,Other transportation equipment,All workers,2018.0,-2.7,97.291
3369,Other transportation equipment,All workers,2019.0,0.6,97.887
3369,Other transportation equipment,All workers,2020.0,-5.6,92.449
3369,Other transportation equipment,All workers,2021.0,13.2,104.695
3369,Other transportation equipment,All workers,1987,N.A.,61.9
3369,Other transportation equipment,All workers,2022,N.A.,N.A.
3369,Other transportation equipment,All workers,2023,N.A.,N.A.
3369,Other transportation equipment,All workers,2024,N.A.,N.A.
3369,Other transportation equipment,All workers,Digit,4-Digit,4-Digit
3369,Other transportation equipment,All workers,Sector,Manufacturing,Manufacturing
3371,Household and institutional furniture and kitchen cabinets,All workers,1988.0,0.6,90.094
3371,Household and institutional furniture and kitchen cabinets,All workers,1989.0,-1.3,88.898
3371,Household and institutional furniture and kitchen cabinets,All workers,1990.0,0.6,89.447
3371,Household and institutional furniture and kitchen cabinets,All workers,1991.0,-0.7,88.832
3371,Household and institutional furniture and kitchen cabinets,All workers,1992.0,4.3,92.654
3371,Household and institutional furniture and kitchen cabinets,All workers,1993.0,2.0,94.501
3371,Household and institutional furniture and kitchen cabinets,All workers,1994.0,0.3,94.758
3371,Household and institutional furniture and kitchen cabinets,All workers,1995.0,0.7,95.385
3371,Household and institutional furniture and kitchen cabinets,All workers,1996.0,0.7,96.049
3371,Household and institutional furniture and kitchen cabinets,All workers,1997.0,1.0,97.021
3371,Household and institutional furniture and kitchen cabinets,All workers,1998.0,-1.9,95.182
3371,Household and institutional furniture and kitchen cabinets,All workers,1999.0,0.2,95.35
3371,Household and institutional furniture and kitchen cabinets,All workers,2000.0,-2.6,92.824
3371,Household and institutional furniture and kitchen cabinets,All workers,2001.0,-2.1,90.902
3371,Household and institutional furniture and kitchen cabinets,All workers,2002.0,1.1,91.861
3371,Household and institutional furniture and kitchen cabinets,All workers,2003.0,-0.6,91.346
3371,Household and institutional furniture and kitchen cabinets,All workers,2004.0,3.2,94.255
3371,Household and institutional furniture and kitchen cabinets,All workers,2005.0,3.1,97.194
3371,Household and institutional furniture and kitchen cabinets,All workers,2006.0,1.2,98.381
3371,Household and institutional furniture and kitchen cabinets,All workers,2007.0,0.2,98.608
3371,Household and institutional furniture and kitchen cabinets,All workers,2008.0,2.2,100.798
3371,Household and institutional furniture and kitchen cabinets,All workers,2009.0,-12.1,88.581
3371,Household and institutional furniture and kitchen cabinets,All workers,2010.0,4.6,92.651
3371,Household and institutional furniture and kitchen cabinets,All workers,2011.0,0.6,93.182
3371,Household and institutional furniture and kitchen cabinets,All workers,2012.0,1.0,94.095
3371,Household and institutional furniture and kitchen cabinets,All workers,2013.0,1.5,95.514
3371,Household and institutional furniture and kitchen cabinets,All workers,2014.0,-0.9,94.696
3371,Household and institutional furniture and kitchen cabinets,All workers,2015.0,3.9,98.407
3371,Household and institutional furniture and kitchen cabinets,All workers,2016.0,3.1,101.455
3371,Household and institutional furniture and kitchen cabinets,All workers,2017.0,-1.4,100.0
3371,Household and institutional furniture and kitchen cabinets,All workers,2018.0,1.2,101.179
3371,Household and institutional furniture and kitchen cabinets,All workers,2019.0,-4.2,96.889
3371,Household and institutional furniture and kitchen cabinets,All workers,2020.0,0.8,97.646
3371,Household and institutional furniture and kitchen cabinets,All workers,2021.0,6.3,103.814
3371,Household and institutional furniture and kitchen cabinets,All workers,1987,N.A.,89.598
3371,Household and institutional furniture and kitchen cabinets,All workers,2022,N.A.,N.A.
3371,Household and institutional furniture and kitchen cabinets,All workers,2023,N.A.,N.A.
3371,Household and institutional furniture and kitchen cabinets,All workers,2024,N.A.,N.A.
3371,Household and institutional furniture and kitchen cabinets,All workers,Digit,4-Digit,4-Digit
3371,Household and institutional furniture and kitchen cabinets,All workers,Sector,Manufacturing,Manufacturing
3372,Office furniture (including fixtures),All workers,1988.0,-3.9,89.101
3372,Office furniture (including fixtures),All workers,1989.0,-1.6,87.693
3372,Office furniture (including fixtures),All workers,1990.0,-1.6,86.265
3372,Office furniture (including fixtures),All workers,1991.0,-4.1,82.725
3372,Office furniture (including fixtures),All workers,1992.0,6.7,88.279
3372,Office furniture (including fixtures),All workers,1993.0,2.4,90.401
3372,Office furniture (including fixtures),All workers,1994.0,-2.1,88.544
3372,Office furniture (including fixtures),All workers,1995.0,1.7,90.02
3372,Office furniture (including fixtures),All workers,1996.0,-1.0,89.12
3372,Office furniture (including fixtures),All workers,1997.0,10.9,98.859
3372,Office furniture (including fixtures),All workers,1998.0,-1.0,97.917
3372,Office furniture (including fixtures),All workers,1999.0,-0.3,97.624
3372,Office furniture (including fixtures),All workers,2000.0,1.1,98.657
3372,Office furniture (including fixtures),All workers,2001.0,-6.8,91.936
3372,Office furniture (including fixtures),All workers,2002.0,4.6,96.159
3372,Office furniture (including fixtures),All workers,2003.0,2.8,98.808
3372,Office furniture (including fixtures),All workers,2004.0,3.1,101.829
3372,Office furniture (including fixtures),All workers,2005.0,0.1,101.941
3372,Office furniture (including fixtures),All workers,2006.0,-2.6,99.294
3372,Office furniture (including fixtures),All workers,2007.0,3.8,103.054
3372,Office furniture (including fixtures),All workers,2008.0,-1.1,101.972
3372,Office furniture (including fixtures),All workers,2009.0,-12.2,89.578
3372,Office furniture (including fixtures),All workers,2010.0,1.0,90.508
3372,Office furniture (including fixtures),All workers,2011.0,6.7,96.533
3372,Office furniture (including fixtures),All workers,2012.0,4.9,101.235
3372,Office furniture (including fixtures),All workers,2013.0,-5.6,95.59
3372,Office furniture (including fixtures),All workers,2014.0,0.3,95.877
3372,Office furniture (including fixtures),All workers,2015.0,1.7,97.499
3372,Office furniture (including fixtures),All workers,2016.0,2.2,99.614
3372,Office furniture (including fixtures),All workers,2017.0,0.4,100.0
3372,Office furniture (including fixtures),All workers,2018.0,2.1,102.085
3372,Office furniture (including fixtures),All workers,2019.0,-2.5,99.521
3372,Office furniture (including fixtures),All workers,2020.0,-7.8,91.772
3372,Office furniture (including fixtures),All workers,2021.0,1.3,92.972
3372,Office furniture (including fixtures),All workers,1987,N.A.,92.71
3372,Office furniture (including fixtures),All workers,2022,N.A.,N.A.
3372,Office furniture (including fixtures),All workers,2023,N.A.,N.A.
3372,Office furniture (including fixtures),All workers,2024,N.A.,N.A.
3372,Office furniture (including fixtures),All workers,Digit,4-Digit,4-Digit
3372,Office furniture (including fixtures),All workers,Sector,Manufacturing,Manufacturing
3379,Other furniture related products,All workers,1988.0,-1.2,88.633
3379,Other furniture related products,All workers,1989.0,2.8,91.107
3379,Other furniture related products,All workers,1990.0,-1.4,89.79
3379,Other furniture related products,All workers,1991.0,0.5,90.212
3379,Other furniture related products,All workers,1992.0,-0.3,89.986
3379,Other furniture related products,All workers,1993.0,3.1,92.779
3379,Other furniture related products,All workers,1994.0,2.6,95.225
3379,Other furniture related products,All workers,1995.0,1.6,96.746
3379,Other furniture related products,All workers,1996.0,0.1,96.855
3379,Other furniture related products,All workers,1997.0,2.0,98.756
3379,Other furniture related products,All workers,1998.0,2.4,101.088
3379,Other furniture related products,All workers,1999.0,-3.4,97.678
3379,Other furniture related products,All workers,2000.0,-0.7,96.953
