year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2011,445,100600,134626,2834201,2824528,13564,10.123,12305,9.183,252752,105309,147443,3.728,8.948,232922,72356,160566,2.562,8.246,19830,0.702,16.493,9075,9227,39489
2011,446,39363,88059,964904,977392,7841,9.016,5653,6.500,115408,45360,70048,4.641,11.808,142347,40677,101670,4.162,14.564,-26939,-2.756,23.615,2900,2967,13044
2011,447,62040,107889,853027,853776,7769,7.202,7731,7.167,115012,43154,71858,5.054,13.471,115754,38672,77082,4.530,13.558,-742,-0.087,26.942,5134,5471,25536
2011,448,53752,139977,1658632,1595326,11294,8.077,10989,7.859,315828,87636,228192,5.493,19.797,189922,67801,122121,4.250,11.905,125906,7.892,23.810,5727,6264,21676
2011,451,29264,44309,519030,521476,3537,7.930,4130,9.259,56920,18637,38283,3.574,10.915,61645,18425,43220,3.533,11.821,-4725,-0.906,21.830,2851,2957,9942
2011,452,7216,45535,2835610,2813318,2635,5.856,1557,3.460,180180,40788,139392,1.450,6.405,135442,12527,122915,0.445,4.814,44738,1.590,9.629,920,984,3530
2011,453,73434,98854,714782,716057,9457,9.486,11128,11.163,101080,38998,62082,5.446,14.116,103406,39957,63449,5.580,14.441,-2326,-0.325,28.232,7847,8094,24495
2011,454,44418,51805,551021,547007,6126,11.891,5549,10.771,83750,27419,56331,5.013,15.311,75438,28074,47364,5.132,13.791,8312,1.520,27.582,4108,4166,15608
2011,481,2321,4741,424080,418541,372,7.837,383,8.069,30982,4672,26310,1.116,7.402,19516,3371,16145,0.805,4.663,11466,2.740,9.326,214,218,1378
2011,483,1059,1470,63324,62652,145,9.791,167,11.276,7491,2666,4825,4.255,11.957,6012,2045,3967,3.264,9.596,1479,2.361,19.192,102,102,1384
2011,484,81137,94368,1313930,1289309,14520,15.503,13100,13.987,213546,67588,145958,5.242,16.563,164287,60981,103306,4.730,12.742,49259,3.821,25.485,9125,9203,36033
2011,485,13750,16548,448416,443420,2085,12.669,1904,11.569,53263,18387,34876,4.147,12.012,43301,17294,26007,3.900,9.765,9962,2.247,19.530,1369,1377,8664
2011,486,172,3236,45250,44194,499,16.175,197,6.386,9490,3925,5565,8.881,21.474,7182,2150,5032,4.865,16.251,2308,5.222,32.503,13,13,57
2011,487,1753,1867,22455,21942,275,14.801,257,13.832,3672,1007,2665,4.589,16.735,2594,751,1843,3.423,11.822,1078,4.913,23.645,164,167,536
2011,488,28712,38619,593646,587594,4026,10.458,3781,9.822,88449,28352,60097,4.825,15.053,76567,28739,47828,4.891,13.031,11882,2.022,26.061,2282,2346,10392
2011,492,7893,12781,522305,518949,2513,20.260,1758,14.173,36064,10288,25776,1.982,6.949,28064,10395,17669,2.003,5.408,8000,1.542,10.816,1007,1025,3975
2011,493,6838,14164,681744,676527,1016,7.172,1019,7.194,87745,26004,61741,3.844,12.970,75011,17904,57107,2.646,11.088,12734,1.882,22.175,334,345,3015
2011,511,17878,26203,874579,885236,2292,8.689,2643,10.020,93592,25768,67824,2.911,10.573,115688,44904,70784,5.073,13.069,-22096,-2.496,21.145,1389,1418,12426
2011,512,15364,19054,310840,311698,2823,14.933,2523,13.346,44849,17419,27430,5.588,14.389,46957,13806,33151,4.429,15.065,-2108,-0.676,28.777,1576,1591,5764
2011,515,4437,9506,260655,262119,1174,12.249,1331,13.887,34843,18966,15877,7.236,13.293,37555,14921,22634,5.692,14.327,-2712,-1.035,26.586,251,256,2237
2011,517,8058,49138,1105012,1111088,6966,14.251,6454,13.203,159240,82165,77075,7.395,14.332,171618,66405,105213,5.977,15.446,-12378,-1.114,28.664,992,1043,7638
2011,518,7920,12551,419234,405444,1927,15.795,1225,10.041,98706,38743,59963,9.556,24.345,71736,19426,52310,4.791,17.693,26970,6.652,35.386,716,730,6941
2011,519,6678,8679,177091,169276,1555,18.499,1009,12.003,35589,13142,22447,7.764,21.024,19522,7010,12512,4.141,11.533,16067,9.492,23.065,708,717,3197
2011,521,12,47,18039,18449,0,0.000,D,D,468,0,468,0.000,2.537,1355,D,514,D,7.345,-887,-4.808,5.073,0,0,0
2011,522,38946,190785,2758098,2753719,12889,6.696,16272,8.454,367331,104400,262931,3.791,13.339,360668,111347,249321,4.044,13.097,6663,0.242,26.195,4423,5078,24885
2011,523,49524,84854,870130,872292,10680,12.593,10595,12.492,126893,45929,80964,5.265,14.547,131092,57688,73404,6.613,15.028,-4199,-0.481,29.094,4364,4436,16792
2011,524,122450,161769,2229739,2248099,13889,8.515,16580,10.165,246482,94922,151560,4.222,10.964,283690,94754,188936,4.215,12.619,-37208,-1.655,21.928,8500,8670,27076
2011,525,523,536,4320,5162,109,19.534,153,27.419,522,306,216,5.928,10.112,2158,934,1224,18.094,41.806,-1636,-31.693,20.225,132,132,880
2011,531,197684,247424,1387256,1393512,28797,11.629,29209,11.795,209481,93816,115665,6.732,15.033,221797,95124,126673,6.826,15.916,-12316,-0.884,30.065,18599,18897,53271
2011,532,21118,49491,488893,495827,5663,11.096,8754,17.152,75641,30805,44836,6.213,15.256,91035,53887,37148,10.868,18.360,-15394,-3.105,30.511,2270,5339,28199
2011,533,1938,2049,29069,28904,267,13.028,268,13.076,4986,1962,3024,6.788,17.251,4697,2266,2431,7.840,16.251,289,1.000,32.501,200,200,829
2011,541,645641,732492,7844558,7791906,89578,12.264,85422,11.695,1268587,407532,861055,5.230,16.281,1168546,418412,750134,5.370,14.997,100041,1.284,29.994,56381,56957,206566
2011,551,26562,50568,2955969,2905433,4291,8.530,3760,7.475,472876,146118,326758,5.029,16.276,370517,89504,281013,3.081,12.753,102359,3.523,25.505,831,864,12898
2011,561,254530,307268,8702064,8488792,38958,12.664,39658,12.892,1803457,376390,1427067,4.434,21.245,1365447,462177,903270,5.445,16.085,438010,5.160,32.171,24303,24784,215806
2011,562,15958,21798,363084,359239,2899,13.645,1795,8.449,63369,28367,35002,7.896,17.640,56346,15066,41280,4.194,15.685,7023,1.955,31.370,1143,1152,7585
2011,611,72374,83444,3387189,3326751,9052,10.962,7319,8.863,342079,81521,260558,2.450,10.283,220385,47208,173177,1.419,6.625,121694,3.658,13.249,5020,5077,28270
2011,621,445714,540349,6319773,6238389,41420,7.715,34510,6.428,838148,274858,563290,4.406,13.435,674376,215296,459080,3.451,10.810,163772,2.625,21.620,23806,24445,133449
2011,622,3506,6549,5646680,5627261,114,1.742,108,1.650,218933,25660,193273,0.456,3.891,178332,28179,150153,0.501,3.169,40601,0.722,6.338,54,54,10435
2011,623,34028,77922,3252671,3239242,4971,6.416,4091,5.280,281628,96108,185520,2.967,8.694,256223,85967,170256,2.654,7.910,25405,0.784,15.820,1938,2208,47740
2011,624,109281,151711,2785175,2754782,13079,8.666,11514,7.629,354935,94837,260098,3.443,12.884,294433,80744,213689,2.931,10.688,60502,2.196,21.376,7867,8009,50423
2011,711,31553,32399,426504,426508,4850,15.027,4601,14.256,69614,19458,50156,4.562,16.322,70260,19030,51230,4.462,16.473,-646,-0.151,32.644,3013,3019,11690
2011,712,6323,6794,128888,127513,314,4.617,327,4.808,10338,1150,9188,0.902,8.107,7603,1186,6417,0.930,5.963,2735,2.145,11.925,195,195,888
2011,713,52037,60284,1440967,1442052,6425,10.650,6511,10.793,171277,62449,108828,4.331,11.877,173423,51606,121817,3.579,12.026,-2146,-0.149,23.755,4893,4958,37530
2011,721,45614,57341,1864939,1846868,4362,7.622,4140,7.234,191080,74319,116761,4.024,10.346,156068,55208,100860,2.989,8.450,35012,1.896,16.901,2750,2802,36726
2011,722,384705,537403,9693462,9596374,58557,10.966,51755,9.692,1424998,690172,734826,7.192,14.849,1226545,448806,777739,4.677,12.781,198453,2.068,25.563,40115,41186,327780
2011,811,177453,193814,1163418,1159969,17145,8.824,18113,9.322,171078,62222,108856,5.364,14.749,164406,59302,105104,5.112,14.173,6672,0.575,28.347,12747,12979,38978
2011,812,153100,190915,1308625,1307365,20984,11.034,19489,10.248,198704,83011,115693,6.349,15.199,197391,74277,123114,5.681,15.098,1313,0.100,30.197,14071,14367,51781
2011,813,281557,290600,2709199,2721479,15014,5.160,15726,5.405,266762,50615,216147,1.860,9.802,291657,51097,240560,1.878,10.717,-24895,-0.915,19.604,10188,10203,33328
2012,113,7560,7692,52538,52895,743,9.640,774,10.042,7778,2236,5542,4.227,14.705,8585,2929,5656,5.537,16.230,-807,-1.526,29.409,542,542,1995
2012,114,1440,1451,7686,7626,254,17.837,200,14.045,1425,594,831,7.789,18.686,1316,453,863,5.940,17.257,109,1.429,34.514,116,116,258
2012,115,8384,8923,96307,95139,1028,11.636,852,9.643,15934,4549,11385,4.781,16.748,13574,3695,9879,3.884,14.268,2360,2.481,28.535,590,593,2428
2012,211,5898,7323,127985,121348,674,9.276,560,7.707,23294,6451,16843,5.316,19.196,10277,4354,5923,3.588,8.469,13017,10.727,16.938,360,365,1680
2012,212,3599,6164,204555,202500,468,7.576,495,8.013,31340,7264,24076,3.587,15.477,27513,9302,18211,4.594,13.587,3827,1.890,27.173,235,240,2263
2012,213,10242,12788,393518,364556,1877,15.119,1131,9.110,101169,27263,73906,7.478,27.751,43767,15361,28406,4.214,12.006,57402,15.746,24.011,714,729,7950
2012,221,5489,17324,642577,642806,946,5.486,784,4.547,45921,15082,30839,2.346,7.144,46709,9668,37041,1.504,7.266,-788,-0.123,14.288,197,204,1748
2012,236,155576,158068,1080985,1072862,27549,17.522,25857,16.446,235219,80824,154395,7.533,21.924,218462,82837,135625,7.721,20.363,16757,1.562,40.725,16113,16142,51445
2012,237,33041,35530,857162,836501,3285,9.175,3831,10.700,160118,25349,134769,3.030,19.141,119793,28177,91616,3.368,14.321,40325,4.821,28.641,2428,2442,14785
2012,238,357695,364178,3362207,3321274,46023,12.673,44011,12.119,665472,154903,510569,4.664,20.037,582622,183182,399440,5.515,17.542,82850,2.495,35.084,28591,28721,125545
2012,311,19981,24136,1418984,1419763,2029,8.467,1683,7.023,112819,23898,88921,1.683,7.946,113813,29199,84614,2.057,8.016,-994,-0.070,15.893,1243,1253,15600
2012,312,3882,4506,150146,148317,582,13.324,306,7.005,16047,4184,11863,2.821,10.819,12485,3124,9361,2.106,8.418,3562,2.402,16.836,213,216,1239
2012,313,1984,2230,106139,107356,105,4.637,174,7.684,7522,1208,6314,1.125,7.007,10023,3890,6133,3.623,9.336,-2501,-2.330,14.013,127,128,1908
2012,314,5580,5818,113125,113150,431,7.354,517,8.821,12831,3526,9305,3.116,11.340,12826,3654,9172,3.229,11.335,5,0.004,22.671,378,386,1957
2012,315,5492,5571,108913,107937,849,15.136,925,16.491,18574,6274,12300,5.813,17.208,16481,8733,7748,8.091,15.269,2093,1.939,30.538,792,795,7092
2012,316,994,1028,26726,26420,90,8.717,99,9.588,3200,1507,1693,5.704,12.112,2681,929,1752,3.516,10.148,519,1.964,20.296,72,73,395
2012,321,11266,12936,341407,342816,774,5.908,1104,8.427,36350,7052,29298,2.057,10.603,39248,13294,25954,3.878,11.449,-2898,-0.845,21.207,743,763,7569
2012,322,2768,4324,354566,359600,139,3.178,239,5.464,18167,3694,14473,1.027,5.052,27843,9691,18152,2.695,7.743,-9676,-2.691,10.104,126,130,3350
2012,323,24928,26190,473332,479187,1407,5.293,2196,8.260,38512,10058,28454,2.099,8.037,50355,19284,31071,4.024,10.508,-11843,-2.471,16.074,1718,1725,11098
2012,324,948,2131,98723,99102,120,5.627,123,5.768,5933,730,5203,0.737,5.987,6821,2011,4810,2.029,6.883,-888,-0.896,11.974,51,51,377
2012,325,9290,12795,741566,736973,725,5.673,695,5.438,58164,9960,48204,1.351,7.892,48808,11961,36847,1.623,6.623,9356,1.270,13.246,441,446,6481
2012,326,9634,12351,701844,697599,482,3.872,674,5.415,62452,11184,51268,1.603,8.952,53761,14013,39748,2.009,7.707,8691,1.246,15.413,432,433,5504
2012,327,9172,14644,346188,345177,816,5.519,1096,7.413,37955,7649,30306,2.216,10.996,35529,8950,26579,2.593,10.293,2426,0.703,20.586,552,577,3440
2012,331,3461,4380,395872,385044,203,4.624,224,5.102,37794,4129,33665,1.072,9.816,16178,3594,12584,0.933,4.202,21616,5.614,8.403,142,144,1877
2012,332,49185,53051,1382664,1352252,2826,5.323,2907,5.475,159581,26896,132685,1.989,11.801,98835,32042,66793,2.370,7.309,60746,4.492,14.618,2062,2074,19167
2012,333,20860,23221,1046819,1017959,1054,4.523,1214,5.210,122146,16735,105411,1.644,11.999,64757,18141,46616,1.782,6.361,57389,5.638,12.723,839,844,8673
2012,334,11027,12539,854675,867838,815,6.475,909,7.222,65801,14278,51523,1.645,7.582,92644,23708,68936,2.732,10.675,-26843,-3.093,15.164,619,623,11366
2012,335,4727,5464,333314,330123,323,5.927,294,5.395,29313,4274,25039,1.295,8.879,23016,6346,16670,1.922,6.972,6297,1.907,13.944,193,193,1878
2012,336,9384,11316,1294643,1259100,729,6.441,734,6.485,159011,17563,141448,1.395,12.629,86984,24926,62058,1.980,6.908,72027,5.721,13.817,459,462,7484
2012,337,14631,15215,340949,341297,1098,7.101,1592,10.296,35553,6540,29013,1.916,10.417,36430,12748,23682,3.735,10.674,-877,-0.257,20.834,1099,1104,7567
2012,339,25162,26423,546947,542248,2746,10.538,2017,7.740,60483,18243,42240,3.364,11.154,51038,15771,35267,2.908,9.412,9445,1.742,18.825,1510,1512,8711
2012,423,160208,230017,3292177,3244630,17091,7.420,17739,7.701,461248,112999,348249,3.483,14.216,365334,118355,246979,3.648,11.260,95914,2.956,22.519,9381,9800,52907
2012,424,90221,120886,2201656,2193717,9709,8.002,10613,8.747,276932,73705,203227,3.360,12.624,260389,82642,177747,3.767,11.870,16543,0.754,23.740,6347,6533,38342
2012,425,34592,36871,272036,277237,4416,11.887,4973,13.386,53383,14917,38466,5.381,19.255,62759,19678,43081,7.098,22.637,-9376,-3.382,38.511,3616,3655,11636
2012,441,76037,110358,1715723,1684371,7437,6.750,7091,6.436,203871,55516,148355,3.296,12.104,141635,47224,94411,2.804,8.409,62236,3.695,16.818,4748,4875,30461
2012,442,32232,48609,423235,421637,4181,8.517,5142,10.475,61351,25333,36018,6.008,14.551,57986,24395,33591,5.786,13.753,3365,0.798,27.505,2891,3174,12623
2012,443,23557,45307,416422,420759,4546,9.936,5440,11.890,64583,22351,42232,5.312,15.349,73116,26351,46765,6.263,17.377,-8533,-2.028,30.698,2922,3199,13261
2012,444,49477,74594,1167394,1167826,3559,4.722,5125,6.799,92997,18672,74325,1.599,7.963,93333,26196,67137,2.243,7.992,-336,-0.029,15.927,3195,3356,13792
2012,445,100755,134858,2881828,2852942,13965,10.436,11876,8.875,301886,108120,193766,3.790,10.582,247392,76420,170972,2.679,8.671,54494,1.910,17.343,8663,8768,38159
2012,446,39481,86623,997513,972666,5598,6.449,5962,6.868,161181,34240,126941,3.520,16.571,108166,36670,71496,3.770,11.121,53015,5.450,22.241,2847,2971,13070
2012,447,62041,108081,856193,854021,7895,7.306,7844,7.259,126528,45715,80813,5.353,14.816,121775,39864,81911,4.668,14.259,4753,0.557,28.518,5016,5220,24593
2012,448,53464,138995,1630418,1637398,10523,7.555,11110,7.976,256020,84250,171770,5.145,15.636,271656,82028,189628,5.010,16.591,-15636,-0.955,31.272,5135,5578,21243
2012,451,28640,43079,513753,515599,3689,8.486,4473,10.290,66994,22497,44497,4.363,12.993,69208,33974,35234,6.589,13.423,-2214,-0.429,25.987,2523,3253,26151
2012,452,7130,46910,2866592,2853173,2912,6.300,1540,3.332,162749,44384,118365,1.556,5.704,134867,13575,121292,0.476,4.727,27882,0.977,9.454,900,981,3158
2012,453,72371,97638,710058,707106,9927,10.158,10112,10.347,107468,41475,65993,5.865,15.198,101767,38459,63308,5.439,14.392,5701,0.806,28.784,6895,7099,22121
2012,454,48176,55190,581579,568275,7686,14.182,5694,10.507,108805,36679,72126,6.454,19.147,82275,28275,54000,4.976,14.478,26530,4.669,28.956,4010,4105,16047
2012,481,2289,4641,434375,425464,343,7.347,398,8.525,33200,4944,28256,1.162,7.803,15634,2941,12693,0.691,3.675,17566,4.129,7.349,195,198,782
2012,483,952,1344,65009,64350,143,10.648,141,10.499,7016,1795,5221,2.789,10.903,5735,1741,3994,2.706,8.912,1281,1.991,17.825,82,82,297
2012,484,83884,96929,1334470,1316868,15069,15.780,12196,12.772,205818,66137,139681,5.022,15.629,169740,61171,108569,4.645,12.890,36078,2.740,25.779,8654,8750,38995
2012,485,14074,16857,462910,458152,2145,12.814,1910,11.410,55270,17566,37704,3.834,12.064,46581,16975,29606,3.705,10.167,8689,1.897,20.334,1398,1404,10256
2012,486,167,3425,46415,45301,453,13.692,220,6.650,9044,4253,4791,9.388,19.964,6597,2407,4190,5.313,14.563,2447,5.402,29.126,4,4,21
2012,487,1751,1867,23905,22908,269,14.447,259,13.910,4273,1177,3096,5.138,18.653,2315,1036,1279,4.522,10.106,1958,8.547,20.211,183,183,810
2012,488,29221,39292,615513,608023,3890,9.931,3649,9.315,96917,28764,68153,4.731,15.940,82203,27374,54829,4.502,13.520,14714,2.420,27.039,2120,2178,10841
2012,492,7871,12822,530362,528341,1329,10.419,1197,9.384,28409,8094,20315,1.532,5.377,23817,5802,18015,1.098,4.508,4592,0.869,9.016,897,903,3240
2012,493,6711,13975,713539,708481,956,6.788,1172,8.322,89867,25095,64772,3.542,12.684,79198,20347,58851,2.872,11.179,10669,1.506,22.357,324,340,3814
2012,511,17642,26154,872256,877606,2099,7.986,2360,8.979,102407,37379,65028,4.259,11.669,113065,39672,73393,4.520,12.883,-10658,-1.214,23.338,1283,1341,11805
2012,512,15909,19526,341737,326654,2914,15.082,2504,12.960,70463,17685,52778,5.414,21.571,43132,12636,30496,3.868,13.204,27331,8.367,26.408,1498,1523,6314
2012,515,4402,9227,270618,264919,560,6.004,761,8.159,35790,8795,26995,3.320,13.510,24097,8392,15705,3.168,9.096,11693,4.414,18.192,255,268,1764
2012,517,7629,48290,1060412,1082250,5559,11.350,6934,14.158,140423,54579,85844,5.043,12.975,186585,73167,113418,6.761,17.240,-46162,-4.265,25.950,876,973,6299
2012,518,8783,13393,490072,477642,1969,14.661,2043,15.212,107299,28411,78888,5.948,22.464,82051,37331,44720,7.816,17.178,25248,5.286,34.357,675,703,6550
2012,519,7362,9323,211541,199483,1597,17.602,1097,12.091,48631,19050,29581,9.550,24.379,23947,8370,15577,4.196,12.005,24684,12.374,24.009,690,697,3353
2012,521,13,57,17939,17989,D,D,D,D,799,D,698,D,4.442,855,D,851,D,4.753,-56,-0.311,8.883,0,0,0
2012,522,37737,190861,2797410,2786207,14627,7.674,14093,7.394,411871,114702,297169,4.117,14.782,390222,150672,239550,5.408,14.005,21649,0.777,28.011,3072,3516,19969
2012,523,50285,89147,899647,882844,12520,14.376,8401,9.647,143074,52462,90612,5.942,16.206,111080,38902,72178,4.406,12.582,31994,3.624,25.164,3985,4040,13997
2012,524,122707,162884,2275859,2260223,15368,9.459,14529,8.943,285107,112622,172485,4.983,12.614,253732,80329,173403,3.554,11.226,31375,1.388,22.452,7655,7875,23845
2012,525,422,423,4196,3114,114,26.481,129,29.965,2717,2394,323,76.891,87.265,445,340,105,10.920,14.293,2272,72.973,28.585,104,104,280
2012,531,201640,250318,1397853,1387371,28522,11.429,26987,10.814,230159,96107,134052,6.927,16.590,209158,85412,123746,6.156,15.076,21001,1.514,30.152,16093,16450,48595
2012,532,20380,49893,469548,477450,7528,15.192,6847,13.818,111284,56169,55115,11.764,23.308,125277,43843,81434,9.183,26.239,-13993,-2.931,46.616,1925,2369,10611
2012,533,1983,2137,33430,32139,293,13.979,211,10.067,5960,1935,4025,6.021,18.544,3241,890,2351,2.769,10.084,2719,8.460,20.169,150,150,627
2012,541,652872,737503,7919322,7876189,88655,12.077,81849,11.150,1296786,419091,877695,5.321,16.465,1206796,456202,750594,5.792,15.322,89990,1.143,30.644,52320,52921,213071
2012,551,26011,51374,3054139,3032965,4766,9.302,4494,8.771,480415,115777,364638,3.817,15.840,435939,129891,306048,4.283,14.373,44476,1.466,28.747,823,868,11363
2012,561,259809,311998,9099668,8879071,39733,12.840,34642,11.195,1704980,390543,1314437,4.398,19.202,1262413,415455,846958,4.679,14.218,442567,4.984,28.436,21879,22224,232205
2012,562,16222,21798,359139,361218,1855,8.489,1965,8.992,61578,16393,45185,4.538,17.047,65266,23967,41299,6.635,18.068,-3688,-1.021,34.095,1074,1093,6973
2012,611,74696,85867,3460096,3419783,9289,10.961,7045,8.313,314306,65521,248785,1.916,9.191,232483,54235,178248,1.586,6.798,81823,2.393,13.596,4693,4744,28220
2012,621,447148,544380,6384204,6299892,41932,7.733,37737,6.959,909663,281690,627973,4.471,14.439,740939,245790,495149,3.901,11.761,168724,2.678,23.522,24242,26402,155669
2012,622,3385,6496,5749218,5700748,134,2.067,110,1.696,316633,62196,254437,1.091,5.554,222346,27695,194651,0.486,3.900,94287,1.654,7.801,58,61,14085
2012,623,34424,78266,3325139,3300522,4707,6.030,4289,5.495,331845,113394,218451,3.436,10.054,282155,87735,194420,2.658,8.549,49690,1.506,17.098,1876,2014,50928
2012,624,111169,152736,2829241,2819193,13636,8.958,12616,8.288,376202,101785,274417,3.610,13.344,356463,102597,253866,3.639,12.644,19739,0.700,25.288,7655,7871,53392
2012,711,32220,33024,435685,430569,4990,15.258,4352,13.307,69353,20433,48920,4.746,16.107,59320,18529,40791,4.303,13.777,10033,2.330,27.554,2757,2766,11616
2012,712,6397,6840,136739,132998,362,5.324,281,4.133,14335,2117,12218,1.592,10.778,6952,1279,5673,0.962,5.227,7383,5.551,10.454,154,154,739
2012,713,52482,60952,1492894,1460084,6922,11.438,6051,9.999,214465,71852,142613,4.921,14.689,148546,48153,100393,3.298,10.174,65919,4.515,20.348,4386,4447,33062
2012,721,45833,57792,1943842,1927079,4698,8.157,4306,7.476,207735,89996,117739,4.670,10.780,174873,72107,102766,3.742,9.075,32862,1.705,18.149,2686,2735,40180
2012,722,392877,544290,10041138,9872158,61048,11.282,54651,10.100,1642383,721447,920936,7.308,16.637,1300400,504484,795916,5.110,13.172,341983,3.464,26.345,38610,39782,333253
2012,811,177983,194151,1165540,1155091,17501,9.049,16022,8.284,179659,60839,118820,5.267,15.554,157639,58258,99381,5.044,13.647,22020,1.906,27.295,11362,11566,37699
